time,open,close,high,low,volume,Unnamed: 0
1636897740000,117.55,117.55,117.55,117.55,0.42878116,
1636910580000,118.04,118.04,118.04,118.04,0.43761546,
1636910880000,115.73,115.0,115.73,115.0,35.91934184,
1636910940000,115.0,115.0,115.0,115.0,14.08065816,
1636918260000,116.06,116.06,116.06,116.06,0.43415641,
1636923060000,116.44,116.44,116.44,116.44,0.4328686499999999,
1636948560000,115.68,115.68,115.68,115.68,3.99,
1636957260000,119.22,119.22,119.22,119.22,0.7560532,
1636957560000,119.15,119.15,119.15,119.15,0.38824499,
1636957620000,119.09,119.09,119.09,119.09,0.3860534,
1636958520000,119.11,119.11,119.11,119.11,0.42316536,
1636960980000,118.83,118.83,118.83,118.83,0.42416247,
1636978500000,120.0,120.0,120.0,120.0,0.67106704,
1636989360000,117.6,117.6,117.6,117.6,0.02,
1636993740000,114.39,114.39,114.39,114.39,0.35181732,
1636999380000,114.97,114.97,114.97,114.97,0.03,
1637034480000,105.97,105.97,105.97,105.97,0.47563674,
1637036640000,108.81,108.81,108.81,108.81,0.02,
1637056860000,107.03,107.03,107.03,107.03,0.02,
1637099940000,107.11,107.11,107.11,107.11,0.46053049,
1637100000000,107.11,106.81,107.11,106.81,1.89910192,
1637100060000,106.57,106.56,106.57,106.56,1.42355184,
1637100120000,106.56,106.56,106.56,106.56,0.46921922,
1637154780000,105.91,105.91,105.91,105.91,0.17663533,
1637173200000,109.84,109.85,109.85,109.84,0.4556,
1637208360000,107.64,107.63,107.64,107.63,0.4547,
1637220420000,110.86,110.86,110.86,110.86,0.17384199,
1637239380000,108.49,108.48,108.49,108.48,0.4646315099999999,
1637251080000,107.34,105.62,107.34,105.62,0.46721289,
1637251140000,105.23,104.42,105.23,104.42,5.76570096,
1637272260000,104.14,104.14,104.14,104.14,0.47399487,
1637276580000,103.22,103.0,103.22,103.0,14.39421592,
1637291400000,101.36,101.36,101.36,101.36,0.351465,
1637325600000,106.97,106.97,106.97,106.97,0.4683,
1637343900000,107.75,107.75,107.75,107.75,0.4649,
1637346360000,106.7,106.7,106.7,106.7,0.1,
1637355420000,104.82,104.82,104.82,104.82,0.4683,
1637388600000,105.69,105.6,105.69,105.6,5.72749296,
1637410620000,108.81,108.81,108.81,108.81,0.18380664,
1637425200000,104.79,106.62,106.62,104.79,1.43930597,
1637432700000,108.81,108.81,108.81,108.81,0.1834679,
1637442360000,108.0,108.0,108.0,108.0,141.35962196,
1637442420000,108.0,108.0,108.0,108.0,64.05232804,
1637462280000,108.5,108.5,108.5,108.5,0.45454587,
1637488620000,110.88,110.88,110.88,110.88,0.4182466,
1637509620000,110.32,110.32,110.32,110.32,3.441809,
1637525460000,111.13,111.13,111.13,111.13,1.02,
1637536920000,111.59,111.59,111.59,111.59,0.02,
1637539860000,110.64,109.03,110.64,109.03,0.45228768,
1637540700000,109.03,109.03,109.03,109.03,0.46211814,
1637541420000,109.75,109.75,109.75,109.75,0.45917123,
1637541660000,110.03,110.03,110.03,110.03,0.91821883,
1637543100000,112.33,112.33,112.33,112.33,0.45671644,
1637544420000,110.11,110.11,110.11,110.11,0.45775339,
1637572320000,109.62,109.62,109.62,109.62,0.02,
1637578320000,108.74,108.74,108.74,108.74,0.02,
1637578680000,107.47,107.47,107.47,107.47,0.079902,
1637584080000,109.74,109.74,109.74,109.74,0.03,
1637588160000,111.15,111.15,111.15,111.15,0.03,
1637602680000,109.1,107.44,109.1,107.44,0.2070120999999999,
1637607660000,107.74,107.74,107.74,107.74,0.02,
1637611200000,106.64,106.64,106.64,106.64,0.03,
1637620200000,106.9,106.9,106.9,106.9,0.03,
1637640420000,108.25,108.25,108.25,108.25,0.47748414,
1637654940000,106.31,104.32,106.31,104.32,0.27455023,
1637658300000,106.45,106.45,106.45,106.45,0.02,
1637663940000,107.84,107.84,107.84,107.84,2.80867392,
1637676000000,106.43,106.43,106.43,106.43,0.02,
1637684160000,107.5,107.5,107.5,107.5,0.02,
1637731080000,107.54,106.27,107.54,106.27,10.0,
1637748120000,104.62,104.62,104.62,104.62,7.99315053,
1637750700000,106.83,106.83,106.83,106.83,0.50152825,
1637753520000,108.14,108.14,108.14,108.14,0.02,
1637767380000,106.48,101.34,106.48,100.06,1.4734795200000002,
1637791440000,106.54,106.54,106.54,106.54,0.02,
1637831640000,106.17,106.17,106.17,106.17,0.02,
1637855460000,106.41,106.41,106.41,106.41,0.03,
1637881680000,107.54,107.54,107.54,107.54,0.02,
1637911980000,107.43,107.43,107.43,107.43,0.02,
1637912520000,103.86,103.86,103.86,103.86,1.52007717,
1637915640000,103.09,103.08,103.09,103.08,0.08092788,
1637916840000,100.68,100.68,100.68,100.68,0.02,
1637918100000,100.11,100.0,100.11,100.0,2.26340997,
1637926500000,93.352,92.223,93.352,92.223,2.46375428,
1637930280000,92.247,92.247,92.247,92.247,2.0,
1637930640000,93.081,93.081,93.081,93.081,0.2,
1637931480000,93.52,93.52,93.52,93.52,3.0,
1637942220000,93.529,93.529,93.529,93.529,0.03,
1638001620000,96.475,96.522,96.522,96.475,1.02570935,
1638009240000,96.522,96.522,96.522,96.522,0.07753453,
1638046620000,101.25,101.25,101.25,101.25,0.02,
1638093120000,100.07,100.07,100.07,100.07,0.02,
1638144720000,105.46,105.46,105.46,105.46,1.37867915,
1638243480000,103.79,103.79,103.79,103.79,0.02,
1638270420000,103.94,103.94,103.94,103.94,0.23487055,
1638284880000,105.15,105.15,105.15,105.15,0.47934594,
1638288900000,103.87,103.87,103.87,103.84,1.68485037,
1638290640000,103.84,103.84,103.84,103.84,0.03384086,
1638297240000,105.22,105.23,105.23,105.22,0.93984962,
1638298440000,105.23,105.23,105.23,105.23,0.26233361,
1638305100000,104.74,104.74,104.74,104.74,0.02,
1638345780000,105.64,105.64,105.64,105.64,1.12610463,
1638394860000,105.08,105.08,105.08,105.08,3.78207068,
1638398700000,104.92,104.92,104.92,104.92,2.813985,
1638399120000,105.48,105.48,105.48,105.48,3.0,
1638399540000,105.21,105.21,105.21,105.21,3.670605,
1638476940000,107.33,107.33,107.33,107.33,0.48320608,
1638498900000,105.85,105.85,105.85,105.85,0.51478926,
1638502560000,106.16,103.78,106.17,103.78,0.4879777899999999,
1638538320000,108.71,108.71,108.71,108.71,0.02,
1638540420000,108.95,108.95,108.95,108.95,0.23501465,
1638547740000,106.77,106.76,106.77,106.76,0.1954539599999999,
1638561480000,105.45,105.45,105.45,105.45,0.02,
1638576840000,105.43,105.43,105.43,105.43,1.18486383,
1638578220000,105.88,105.88,105.88,105.88,0.03,
1638588060000,103.6,103.6,103.6,103.6,5.0,
1638595620000,90.001,82.414,90.001,82.414,1.18052244,
1638597720000,120.74,126.52,126.52,120.74,6.0,
1638612540000,89.548,89.442,89.548,89.442,1.27460305,
1638612600000,91.176,91.357,91.357,90.206,65.66934149000001,
1638617460000,88.724,87.568,88.724,87.568,15.16337405,
1638628500000,88.623,88.241,88.623,88.198,19.84600937,
1638628560000,88.241,88.241,88.241,88.241,5.78509939,
1638633000000,89.351,89.351,89.351,89.351,0.02,
1638634080000,88.688,88.688,88.688,88.688,3.17874509,
1638636180000,88.77,88.77,88.77,88.77,0.02,
1638645720000,88.84,88.84,88.84,88.84,0.02,
1638648660000,91.036,95.941,97.525,91.036,1.17518049,
1638648720000,97.525,100.0,100.0,97.525,8.63942215,
1638651180000,94.522,94.522,94.522,94.522,0.52977203,
1638651600000,93.277,93.277,93.277,93.277,0.59067147,
1638651660000,93.277,93.277,93.277,93.277,0.58729659,
1638664500000,90.269,90.269,90.269,90.269,0.02,
1638670500000,92.907,92.907,92.907,92.907,0.02,
1638672480000,90.625,90.624,90.625,90.624,0.22668779,
1638679800000,91.572,91.572,91.572,91.572,3.846288,
1638679860000,91.846,91.846,91.846,91.846,3.63704302,
1638680040000,91.846,91.846,91.846,91.846,2.0,
1638682440000,91.819,91.82,91.82,91.819,0.2264814799999999,
1638682620000,93.454,93.454,93.454,93.454,2.020741,
1638703980000,93.719,93.719,93.719,93.719,0.02,
1638735900000,95.5,95.5,95.5,95.5,0.2976,
1638741240000,99.31,98.898,99.31,98.898,0.57042521,
1638743400000,99.749,99.749,99.749,99.749,0.02,
1638749520000,94.405,94.405,94.405,94.405,0.02,
1638763920000,94.608,94.608,94.608,94.608,0.02,
1638765600000,92.561,92.561,92.561,92.561,0.54436679,
1638775620000,90.058,90.058,90.058,90.058,5.68934257,
1638775740000,89.921,89.921,89.921,89.921,0.03,
1638776640000,88.807,88.684,88.807,88.684,2.016699,
1638777000000,88.899,88.899,88.899,88.899,7.6324203,
1638782820000,89.112,89.113,89.113,89.112,2.21632028,
1638783540000,88.058,88.058,88.058,88.058,0.03,
1638791100000,88.566,88.566,88.566,88.566,0.02,
1638796800000,89.795,89.795,89.795,89.795,12.57766,
1638798000000,89.92,89.92,89.92,89.92,2.80867392,
1638800280000,89.485,89.485,89.485,89.485,0.54703516,
1638803760000,89.293,89.293,89.293,89.293,0.02,
1638805560000,90.36,90.36,90.36,90.36,0.02,
1638806400000,90.714,90.714,90.714,90.714,0.02,
1638811020000,91.823,91.823,91.823,91.823,0.155,
1638819060000,92.214,92.214,92.214,92.214,0.54648813,
1638819480000,97.571,97.571,97.571,97.571,0.48657999,
1638820260000,93.822,93.822,93.822,93.822,1.06584809,
1638827340000,94.76,94.76,94.76,94.76,1.06478224,
1638827640000,97.912,97.912,97.912,97.912,0.51417049,
1638834300000,93.29,93.29,93.29,93.29,0.0431227,
1638852720000,92.553,92.553,92.553,92.553,0.1,
1638867600000,94.46,94.46,94.46,94.46,0.1,
1638876960000,97.253,97.253,97.253,97.253,0.1,
1638889200000,96.256,95.384,96.256,95.384,0.05728964,
1638890820000,95.308,95.308,95.308,95.308,0.0333064,
1638907740000,93.933,93.933,93.933,93.933,0.02,
1638970380000,94.867,94.867,94.867,94.867,0.51365633,
1638970560000,96.857,91.197,96.857,91.197,0.5551525399999999,
1638988260000,92.12,91.136,92.12,91.136,10.0,
1638995880000,94.0,94.0,94.0,94.0,0.2,
1639011540000,90.683,90.267,90.683,90.267,8.978448570000001,
1639040760000,88.0,88.0,88.0,88.0,1.0,
1639068720000,84.254,84.254,84.254,84.254,9.46562,
1639090200000,82.364,82.364,82.364,82.364,1.67824551,
1639143300000,84.112,84.112,84.112,84.112,0.25734179,
1639147560000,83.406,83.404,83.406,83.404,1.4235604000000002,
1639205280000,77.133,77.133,77.133,77.133,0.02002003,
1639206240000,77.714,77.714,77.714,77.714,6.432626,
1639207140000,77.714,77.714,77.714,77.714,5.0,
1639207200000,77.714,78.0,78.0,77.714,5.0,
1639228440000,77.0,77.0,77.0,77.0,10.0,
1639283940000,77.533,77.533,77.533,77.533,6.419761,
1639303020000,78.362,78.362,78.362,78.362,0.66649775,
1639336140000,79.124,79.124,79.124,79.124,3.02306036,
1639357500000,75.5,75.5,75.5,75.5,17.099999999999998,
1639378800000,71.832,71.832,71.832,71.832,2.11715236,
1639409280000,68.2,68.2,68.2,68.2,1.0,
1639412760000,65.501,65.501,65.501,65.501,0.73950315,
1639415880000,66.109,66.109,66.109,66.109,0.75242608,
1639421160000,65.414,65.414,65.414,65.414,0.30790218,
1639423500000,65.0,65.0,65.0,65.0,0.06340909,
1639427940000,64.082,62.2,64.082,62.2,3.28641837,
1639431840000,62.229,62.229,62.229,62.229,2.27517964,
1639434420000,62.905,62.905,62.905,62.905,2.0,
1639438500000,61.602,62.493,62.493,61.602,4.615456249999999,
1639462740000,61.205,61.205,61.205,61.205,1.0,
1639464060000,60.408,60.408,60.408,60.408,0.08720315,
1639469760000,62.4,62.4,62.4,62.4,0.1,
1639495920000,63.291,63.291,63.291,63.291,7.89353,
1639505100000,62.659,62.659,62.659,62.659,0.34563397,
